date,Barometric pressure,Battery,Humidity,Rain meter,Soil moisture,Temperature,Wind speed,day_length
2018-05-12 15:01:00,984.72,79.12,40.83,0.0,27.0,30.06,7.24,861
2018-05-12 15:11:00,984.48,79.12,39.59,0.0,23.68,30.93,12.06,861
2018-05-12 15:21:00,984.24,79.12,39.94,0.0,24.53,30.46,4.82,861
2018-05-12 15:31:00,984.24,79.12,41.07,0.0,26.78,29.91,12.06,861
2018-05-12 15:41:00,984.14,79.12,42.04,0.0,28.55,29.45,16.88,861
2018-05-12 15:51:00,983.94,79.12,44.13,0.0,31.89,28.74,14.47,861
2018-05-12 16:01:00,983.9,79.12,43.55,0.0,30.25,29.27,12.06,861
2018-05-12 16:11:00,983.74,79.12,42.99,0.0,28.93,29.5,7.24,861
2018-05-12 16:21:00,983.81,79.12,43.51,0.0,30.69,28.9,4.82,861
2018-05-12 16:31:00,983.53,79.12,44.11,0.0,31.33,28.68,14.47,861
2018-05-12 16:41:00,983.22,79.12,44.52,0.0,31.8,28.4,9.65,861
2018-05-12 16:51:00,983.13,79.12,42.22,0.0,27.03,29.52,12.06,861
2018-05-12 17:01:00,983.16,79.12,43.64,0.0,29.97,28.8,4.82,861
2018-05-12 17:11:00,982.91,79.12,44.13,0.0,30.92,28.37,7.24,861
2018-05-12 17:21:00,982.96,79.12,45.57,0.0,33.92,27.65,14.47,861
2018-05-12 17:31:00,982.65,79.12,44.64,0.0,31.52,28.12,9.65,861
2018-05-12 17:41:00,982.8,79.12,44.92,0.0,32.14,28.09,4.82,861
2018-05-12 17:51:00,982.73,79.12,44.43,0.0,31.0,28.35,9.65,861
2018-05-12 18:01:00,982.7,79.12,44.96,0.0,32.45,27.84,7.24,861
2018-05-12 18:11:00,982.66,79.12,45.41,0.0,33.92,27.26,4.82,861
2018-05-12 18:21:00,982.39,79.12,44.04,0.0,31.35,27.57,9.65,861
2018-05-12 18:31:00,982.34,79.12,45.06,0.0,33.83,26.78,4.82,861
2018-05-12 18:41:00,982.28,79.93,45.61,0.0,35.07,26.38,4.82,861
